source,date,query,raw_text,unigram,bigram,unibi_mix,adj_noun,video_title,likes,churn_score,churn_signals,positive_score,positive_signals,net_signal,signal_type,competitor_mentioned
youtube,,헤드앤숄더 리뷰,클리니컬 스트렝스 주2회 쓰고 헤드엔숄더 저 제품 쓰는데 다른제품 보단 좋더라구요,"['클리니컬', '스트렝스', '헤드엔숄더']","['클리니컬_스트렝스', '스트렝스_헤드엔숄더']","['클리니컬', '스트렝스', '헤드엔숄더', '클리니컬_스트렝스', '스트렝스_헤드엔숄더']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",0.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,용닥터님 후기보고 쿠팡주문해서 써봣는데 가려움과 비듬이 많이 줄었어요,"['닥터', '주문', '비듬']","['닥터_주문', '주문_비듬']","['닥터', '주문', '비듬', '닥터_주문', '주문_비듬']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",0.0,1,['가려움'],0,[],-1,이탈위험,False
youtube,,헤드앤숄더 리뷰,안녕하세요 지성 건성 두피 상관없이 사용가능할까요,"['지성', '건성', '가능']","['지성_건성', '건성_가능']","['지성', '건성', '가능', '지성_건성', '건성_가능']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",0.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,두피 모낭염에도 효과가있을까요,"['모낭', '효과']",['모낭_효과'],"['모낭', '효과', '모낭_효과']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",5.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,두피케어로시컷네요 써보러구요,['케어'],[],['케어'],[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",0.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,가려운 두피 샴푸는 머리에 기름 많아도 효과가 별로인가요,"['기름', '효과']",['기름_효과'],"['기름', '효과', '기름_효과']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",0.0,1,['별로'],0,[],-1,이탈위험,False
youtube,,헤드앤숄더 리뷰,마트에서도 팔거나 팔 예정일까요 클리니컬 스트렝스 단점이 성분이 강력해서 조절이 필요하단 점과 더불어 직구 외엔 방법이 없다는건데 프로페셔널 샴푸 인터넷에 사면 되지만 마트에서도 팔아야 더 체감이 잘 될 것 같아요,"['마트', '예정', '클리니컬', '스트렝스', '단점', '성분', '조절', '필요', '직구', '방법', '프로페셔널', '인터넷', '마트', '체감']","['마트_예정', '예정_클리니컬', '클리니컬_스트렝스', '스트렝스_단점', '단점_성분', '성분_조절', '조절_필요', '필요_직구', '직구_방법', '방법_프로페셔널', '프로페셔널_인터넷', '인터넷_마트', '마트_체감']","['마트', '예정', '클리니컬', '스트렝스', '단점', '성분', '조절', '필요', '직구', '방법', '프로페셔널', '인터넷', '마트', '체감', '마트_예정', '예정_클리니컬', '클리니컬_스트렝스', '스트렝스_단점', '단점_성분', '성분_조절', '조절_필요', '필요_직구', '직구_방법', '방법_프로페셔널', '프로페셔널_인터넷', '인터넷_마트', '마트_체감']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",6.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,니조랄 프로페셔널 쓰면 비듬끝임,"['니조랄', '프로페셔널', '비듬']","['니조랄_프로페셔널', '프로페셔널_비듬']","['니조랄', '프로페셔널', '비듬', '니조랄_프로페셔널', '프로페셔널_비듬']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",2.0,1,['니조랄'],0,[],-1,이탈위험,True
youtube,,헤드앤숄더 리뷰,갑자기 비듬이 심해져 약국에서 파는 샴푸도 써봤지만 갈수록 심해지기만 했거든요 비듬의 삶의 질을 뚝뚝 떨어뜨렸음 그런데 이 제품 쓰고 1회만에 비듬 끝났어요 앞으로 이 제품만 쓸거에요 머릿결이 건조해지지않으면서 비듬을 싹 없애주니 더 만족해요,"['비듬', '비듬', '비듬', '머릿결', '건조', '비듬', '만족']","['비듬_비듬', '비듬_비듬', '비듬_머릿결', '머릿결_건조', '건조_비듬', '비듬_만족']","['비듬', '비듬', '비듬', '머릿결', '건조', '비듬', '만족', '비듬_비듬', '비듬_비듬', '비듬_머릿결', '머릿결_건조', '건조_비듬', '비듬_만족']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",2.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,근데 궁금한게요 탈모약을 먹어서 탈모를 막아주더라도 지루성 두피염이 있으면 무의미한거 아닌가요 어차피 염증으로 머리빠지고 가늘어지니깐 그리고 두피염은 낫는병도 아니기도하고,"['탈모', '탈모', '지루', '의미', '염증']","['탈모_탈모', '탈모_지루', '지루_의미', '의미_염증']","['탈모', '탈모', '지루', '의미', '염증', '탈모_탈모', '탈모_지루', '지루_의미', '의미_염증']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",0.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,건성두피가 써도 괜찮나요,['건성'],[],['건성'],[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",0.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,유럽에서는 징크피리치온함유 샴푸는 판매를 못하니깐 급하게 피록톤올아민으로 대체해서 판매 불가능한 지역에 판매하는 느낌입니다 결과적으로 클리니컬스트렝스 효과가 워낙좋기 때문에 이걸 이기진 못할것 같은데 장기간 쓰면 내성이 생겨서 결국엔 효과가 너무 반감되더군요 아마존미국이라던가 헤드앤숄더 지역 홈페이지 말고는 프로페셔널 제품이 없는거 봐서는 딱히 미는 제품은 아닌듯 합니다,"['유럽', '징크피리치온', '함유', '판매', '피록톤올아민', '대체', '판매', '가능', '지역', '판매', '느낌', '결과', '클리니컬스트렝스', '효과', '장기간', '내성', '결국', '효과', '반감', '아마존', '미국', '지역', '홈페이지', '프로페셔널']","['유럽_징크피리치온', '징크피리치온_함유', '함유_판매', '판매_피록톤올아민', '피록톤올아민_대체', '대체_판매', '판매_가능', '가능_지역', '지역_판매', '판매_느낌', '느낌_결과', '결과_클리니컬스트렝스', '클리니컬스트렝스_효과', '효과_장기간', '장기간_내성', '내성_결국', '결국_효과', '효과_반감', '반감_아마존', '아마존_미국', '미국_지역', '지역_홈페이지', '홈페이지_프로페셔널']","['유럽', '징크피리치온', '함유', '판매', '피록톤올아민', '대체', '판매', '가능', '지역', '판매', '느낌', '결과', '클리니컬스트렝스', '효과', '장기간', '내성', '결국', '효과', '반감', '아마존', '미국', '지역', '홈페이지', '프로페셔널', '유럽_징크피리치온', '징크피리치온_함유', '함유_판매', '판매_피록톤올아민', '피록톤올아민_대체', '대체_판매', '판매_가능', '가능_지역', '지역_판매', '판매_느낌', '느낌_결과', '결과_클리니컬스트렝스', '클리니컬스트렝스_효과', '효과_장기간', '장기간_내성', '내성_결국', '결국_효과', '효과_반감', '반감_아마존', '아마존_미국', '미국_지역', '지역_홈페이지', '홈페이지_프로페셔널']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",6.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,두피 트러블이 심해서 두피샴푸 여러 개 써봤는데 다 안 맞았거든요 친구가 본인도 트러블 심했는데 모미래 쓰고 좋아졌다고 추천해줘서 써봤어요 살리실산이랑 덱스판테놀 들어있어서 두피 진정이 확실히 되더라고요 뾰루지도 없어지고 각질도 줄어서 두피가 건강해진 느낌이에요 좋은 정보 알려준 친구한테 감사하네요 ㅎㅎ,"['트러블', '친구', '본인', '트러블', '모미래', '살리실산', '덱스판테놀', '진정', '뾰루지', '각질', '건강', '느낌', '정보', '친구', '감사']","['트러블_친구', '친구_본인', '본인_트러블', '트러블_모미래', '모미래_살리실산', '살리실산_덱스판테놀', '덱스판테놀_진정', '진정_뾰루지', '뾰루지_각질', '각질_건강', '건강_느낌', '느낌_정보', '정보_친구', '친구_감사']","['트러블', '친구', '본인', '트러블', '모미래', '살리실산', '덱스판테놀', '진정', '뾰루지', '각질', '건강', '느낌', '정보', '친구', '감사', '트러블_친구', '친구_본인', '본인_트러블', '트러블_모미래', '모미래_살리실산', '살리실산_덱스판테놀', '덱스판테놀_진정', '진정_뾰루지', '뾰루지_각질', '각질_건강', '건강_느낌', '느낌_정보', '정보_친구', '친구_감사']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",0.0,2,"['트러블', '뾰루지']",2,"['좋아졌', '추천']",0,중립,False
youtube,,헤드앤숄더 리뷰,아 지루성두피용 샴푸들 너무비싸요 ㅠㅠ,['지루'],[],['지루'],[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",0.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,진짜 인터넷에 이상하고 비싼 샴푸 사지마시고 검증된 대기업 샴푸 쓰세요 비듬 각질 관련은 진짜 헤드앤숄더 따라올 곳이 없습니다 독보적임,"['인터넷', '이상', '검증', '기업', '비듬', '각질', '독보']","['인터넷_이상', '이상_검증', '검증_기업', '기업_비듬', '비듬_각질', '각질_독보']","['인터넷', '이상', '검증', '기업', '비듬', '각질', '독보', '인터넷_이상', '이상_검증', '검증_기업', '기업_비듬', '비듬_각질', '각질_독보']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",0.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,뒤통수에 뾰루지가 자주나고 간지러워서 가려운 두피 써봤는데 뾰루지가 싹 사라져서 효과봤습니다 비싸도 계속 쓸것 같아요,"['뒤통수', '뾰루지', '뾰루지', '효과']","['뒤통수_뾰루지', '뾰루지_뾰루지', '뾰루지_효과']","['뒤통수', '뾰루지', '뾰루지', '효과', '뒤통수_뾰루지', '뾰루지_뾰루지', '뾰루지_효과']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",8.0,1,['뾰루지'],1,['효과봤'],0,중립,False
youtube,,헤드앤숄더 리뷰,클리니컬은 해외직구로만 구할 수 있고 세정력이 좀 강해서 부담스러웠는데 한번 속는 셈치고 써봐야겠네요,"['클리니컬', '해외', '직구', '정력', '부담']","['클리니컬_해외', '해외_직구', '직구_정력', '정력_부담']","['클리니컬', '해외', '직구', '정력', '부담', '클리니컬_해외', '해외_직구', '직구_정력', '정력_부담']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",4.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,클리니컬 스트렝스 장기 3년 매일 사용자 후기 공유해 봅니다 저도 지루성 두피염이 있는데 스트렝스 유행초창기부터 효능을 봐서 계속 써왔는데 초창기 리뉴얼전 주황색부터 리뉴얼후 3가지색상 전부 써봄 이게 거의 매일 쓰다시피 하니까 저만의 부작용인지는 모르겠지만 제가 커뮤니티에 글을 남기니까 저와 비슷한 경험을 하신분이 몇분 있었습니다 제가 그리고 현재는 스트렝스를 끊고 2 3일은 일반샴푸 하루는 노비나 니조랄 같은걸 쓰고 지내고 있습니다 제가 느낀건 1 머리카락이 얇아 집니다 매일 써서 그렇다는 다른분들의 얘기도 있고 암튼 머리카락이 얇아지는 증상이 있어서 저는 현재 중단했습니다 2 매일쓰게 되면 처음 쓸때처럼 드라마틱한 효과가 없습니다 처음 쓸때는 거의 2 3일을 머리 안감아도 될정도로 효과가 좋았고 좁쌀여드름같은게 아예 없었는데 매일 쓰니까 이게 몸이 적응을 하는거 같더라구요,"['클리니컬', '스트렝스', '장기', '사용자', '공유', '지루', '스트렝스', '유행', '초창기', '효능', '초창기', '리뉴얼', '주황색', '리뉴얼', '색상', '부작용', '커뮤니티', '경험', '현재', '스트렝스', '일반', '하루', '노비', '니조랄', '머리카락', '얘기', '머리카락', '증상', '중단', '처음', '효과', '처음', '효과', '좁쌀', '여드름', '적응']","['클리니컬_스트렝스', '스트렝스_장기', '장기_사용자', '사용자_공유', '공유_지루', '지루_스트렝스', '스트렝스_유행', '유행_초창기', '초창기_효능', '효능_초창기', '초창기_리뉴얼', '리뉴얼_주황색', '주황색_리뉴얼', '리뉴얼_색상', '색상_부작용', '부작용_커뮤니티', '커뮤니티_경험', '경험_현재', '현재_스트렝스', '스트렝스_일반', '일반_하루', '하루_노비', '노비_니조랄', '니조랄_머리카락', '머리카락_얘기', '얘기_머리카락', '머리카락_증상', '증상_중단', '중단_처음', '처음_효과', '효과_처음', '처음_효과', '효과_좁쌀', '좁쌀_여드름', '여드름_적응']","['클리니컬', '스트렝스', '장기', '사용자', '공유', '지루', '스트렝스', '유행', '초창기', '효능', '초창기', '리뉴얼', '주황색', '리뉴얼', '색상', '부작용', '커뮤니티', '경험', '현재', '스트렝스', '일반', '하루', '노비', '니조랄', '머리카락', '얘기', '머리카락', '증상', '중단', '처음', '효과', '처음', '효과', '좁쌀', '여드름', '적응', '클리니컬_스트렝스', '스트렝스_장기', '장기_사용자', '사용자_공유', '공유_지루', '지루_스트렝스', '스트렝스_유행', '유행_초창기', '초창기_효능', '효능_초창기', '초창기_리뉴얼', '리뉴얼_주황색', '주황색_리뉴얼', '리뉴얼_색상', '색상_부작용', '부작용_커뮤니티', '커뮤니티_경험', '경험_현재', '현재_스트렝스', '스트렝스_일반', '일반_하루', '하루_노비', '노비_니조랄', '니조랄_머리카락', '머리카락_얘기', '얘기_머리카락', '머리카락_증상', '증상_중단', '중단_처음', '처음_효과', '효과_처음', '처음_효과', '효과_좁쌀', '좁쌀_여드름', '여드름_적응']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",7.0,2,"['니조랄', '리뉴얼후']",0,[],-2,이탈위험,True
youtube,,헤드앤숄더 리뷰,클리니컬이랑 차이는 황화셀레늄의 유무 일까요 그럼 지루성 두피염 심한사람은 그냥 클리니컬 쓰는게 맞는걸까요,"['클리니컬', '차이', '황화셀레늄', '유무', '지루', '클리니컬']","['클리니컬_차이', '차이_황화셀레늄', '황화셀레늄_유무', '유무_지루', '지루_클리니컬']","['클리니컬', '차이', '황화셀레늄', '유무', '지루', '클리니컬', '클리니컬_차이', '차이_황화셀레늄', '황화셀레늄_유무', '유무_지루', '지루_클리니컬']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",1.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,두피 뾰루지가 만성 질환인데 피부과에서도 완치는 안 되고 재발 된다고 하고 원인도 밝혀지지 않았다고 하고 미치겠네요 샴푸는 클록스 쓰고 더모베이트 바르고 2달에 한번 약 처방받고요,"['뾰루지', '만성', '질환', '피부과', '완치', '재발', '원인', '클록스', '더모베이트', '처방']","['뾰루지_만성', '만성_질환', '질환_피부과', '피부과_완치', '완치_재발', '재발_원인', '원인_클록스', '클록스_더모베이트', '더모베이트_처방']","['뾰루지', '만성', '질환', '피부과', '완치', '재발', '원인', '클록스', '더모베이트', '처방', '뾰루지_만성', '만성_질환', '질환_피부과', '피부과_완치', '완치_재발', '재발_원인', '원인_클록스', '클록스_더모베이트', '더모베이트_처방']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",2.0,1,['뾰루지'],0,[],-1,이탈위험,False
youtube,,헤드앤숄더 리뷰,지금 탈모가 진행중인데 두피문신커버하고 나중에 더 많이 빠지면 모발이식을 생각하고 있습니다 한가지 걱정되는게 두피문신을하면 나중에 모발이식하는데 문제가 될까 걱정이됩니다 두피문신을해도 모발이식할수있나요,"['탈모', '진행', '문신', '커버', '나중', '모발', '이식', '걱정', '문신', '나중', '모발', '이식', '문제', '걱정', '문신', '모발', '이식']","['탈모_진행', '진행_문신', '문신_커버', '커버_나중', '나중_모발', '모발_이식', '이식_걱정', '걱정_문신', '문신_나중', '나중_모발', '모발_이식', '이식_문제', '문제_걱정', '걱정_문신', '문신_모발', '모발_이식']","['탈모', '진행', '문신', '커버', '나중', '모발', '이식', '걱정', '문신', '나중', '모발', '이식', '문제', '걱정', '문신', '모발', '이식', '탈모_진행', '진행_문신', '문신_커버', '커버_나중', '나중_모발', '모발_이식', '이식_걱정', '걱정_문신', '문신_나중', '나중_모발', '모발_이식', '이식_문제', '문제_걱정', '걱정_문신', '문신_모발', '모발_이식']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",1.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,선생님 꼭꼭 답변좀해주세요 클리니컬스트렝스 제품 매일쓰지말고 1주에 2 3회정도 쓰라는거같은데 남은4 5일은 영상속 제품을 써도되는건가요 아니면 혼사용 하지말고 1 스트렝스 일반샴푸 혹은 2 only영상속샴푸 1번이나 2번으로만 사용해야하나요 열심히구글링해도 시원한 결과를 못찾았어요,"['선생', '답변', '클리니컬스트렝스', '스트렝스', '일반', '구글', '결과']","['선생_답변', '답변_클리니컬스트렝스', '클리니컬스트렝스_스트렝스', '스트렝스_일반', '일반_구글', '구글_결과']","['선생', '답변', '클리니컬스트렝스', '스트렝스', '일반', '구글', '결과', '선생_답변', '답변_클리니컬스트렝스', '클리니컬스트렝스_스트렝스', '스트렝스_일반', '일반_구글', '구글_결과']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",6.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,선생님 안녕하세요 헤드앤숄더 스트렝스 제품에 셀레늄 셀파이드 요 성분이 있어서 지루성두피에 효과가 있다고 하셨는데 요 신제품에도 그 성분이 똑같이 있는걸까요 일전에 갔던 병원에서도 샴푸에 해당 성분 얘기를 했던것같아서 왠지 중요해보여서 여쭤봅니다,"['선생', '스트렝스', '레늄', '셀파이드', '성분', '지루', '효과', '성분', '병원', '해당', '성분', '얘기', '중요']","['선생_스트렝스', '스트렝스_레늄', '레늄_셀파이드', '셀파이드_성분', '성분_지루', '지루_효과', '효과_성분', '성분_병원', '병원_해당', '해당_성분', '성분_얘기', '얘기_중요']","['선생', '스트렝스', '레늄', '셀파이드', '성분', '지루', '효과', '성분', '병원', '해당', '성분', '얘기', '중요', '선생_스트렝스', '스트렝스_레늄', '레늄_셀파이드', '셀파이드_성분', '성분_지루', '지루_효과', '효과_성분', '성분_병원', '병원_해당', '해당_성분', '성분_얘기', '얘기_중요']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",1.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,웬만한 지루성 두피염 샴푸를 써봤는데 거의 다 효과를 못 봤지만 헤드엔숄더 클리니컬 스트렝스 지루성두피염 직구해서 써봤는데 진짜 효과 바로 봤습니다,"['지루', '효과', '헤드엔숄더', '클리니컬', '스트렝스', '지루성두피염', '직구', '효과']","['지루_효과', '효과_헤드엔숄더', '헤드엔숄더_클리니컬', '클리니컬_스트렝스', '스트렝스_지루성두피염', '지루성두피염_직구', '직구_효과']","['지루', '효과', '헤드엔숄더', '클리니컬', '스트렝스', '지루성두피염', '직구', '효과', '지루_효과', '효과_헤드엔숄더', '헤드엔숄더_클리니컬', '클리니컬_스트렝스', '스트렝스_지루성두피염', '지루성두피염_직구', '직구_효과']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",43.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,지루성은 오일성분 멘톨 이런 거 쥐약입니다,"['지루', '오일', '성분', '멘톨', '쥐약']","['지루_오일', '오일_성분', '성분_멘톨', '멘톨_쥐약']","['지루', '오일', '성분', '멘톨', '쥐약', '지루_오일', '오일_성분', '성분_멘톨', '멘톨_쥐약']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",2.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,선생님 지루성두피염인지 모낭염인지로 괴로울 지경입니다 비듬은 거의 없고 가려움증은 참을만 하고요 뒷통수쪽 여기저기 여드름같은 뾰루지가 생기고 그 주변은 온통 피부가 붉습니다 여름철에 더더욱 머리통이 열이 뜨거운 체질이구요 약을 먹어도 액을 발라봐도 낫지를 않고 오랜 기간동안 괴롭히네요 약 50여일에 한 번 꼴로 열흘에서 보름정도 활성화되고 아프다가 좀 나아지다가를 반복한게 20여년째입니다 헤드앤숄더 클리니컬 스트렝스 샴푸가 좋다고 해서 검색 중 영상을 봤는데요 기름기가 많은 두피에 뽀루지가 나는 두피염에 좋은 헤드앤숄더 클리니컬스트렝스 샴푸로는 무슨색이 제일 적합할까요 주문 전에 여쭤 봅니다 감사합니다 파랑색 초록색 주황색 보라색이 있더군요,"['선생', '지루성두피염', '모낭염', '비듬', '가려움증', '통수', '여기저기', '여드름', '뾰루지', '주변', '피부', '여름철', '머리통', '체질', '기간', '동안', '열흘', '보름', '활성', '반복', '클리니컬', '스트렝스', '검색', '기름', '뽀루지', '클리니컬스트렝스', '적합', '주문', '감사', '파랑', '초록색', '주황색']","['선생_지루성두피염', '지루성두피염_모낭염', '모낭염_비듬', '비듬_가려움증', '가려움증_통수', '통수_여기저기', '여기저기_여드름', '여드름_뾰루지', '뾰루지_주변', '주변_피부', '피부_여름철', '여름철_머리통', '머리통_체질', '체질_기간', '기간_동안', '동안_열흘', '열흘_보름', '보름_활성', '활성_반복', '반복_클리니컬', '클리니컬_스트렝스', '스트렝스_검색', '검색_기름', '기름_뽀루지', '뽀루지_클리니컬스트렝스', '클리니컬스트렝스_적합', '적합_주문', '주문_감사', '감사_파랑', '파랑_초록색', '초록색_주황색']","['선생', '지루성두피염', '모낭염', '비듬', '가려움증', '통수', '여기저기', '여드름', '뾰루지', '주변', '피부', '여름철', '머리통', '체질', '기간', '동안', '열흘', '보름', '활성', '반복', '클리니컬', '스트렝스', '검색', '기름', '뽀루지', '클리니컬스트렝스', '적합', '주문', '감사', '파랑', '초록색', '주황색', '선생_지루성두피염', '지루성두피염_모낭염', '모낭염_비듬', '비듬_가려움증', '가려움증_통수', '통수_여기저기', '여기저기_여드름', '여드름_뾰루지', '뾰루지_주변', '주변_피부', '피부_여름철', '여름철_머리통', '머리통_체질', '체질_기간', '기간_동안', '동안_열흘', '열흘_보름', '보름_활성', '활성_반복', '반복_클리니컬', '클리니컬_스트렝스', '스트렝스_검색', '검색_기름', '기름_뽀루지', '뽀루지_클리니컬스트렝스', '클리니컬스트렝스_적합', '적합_주문', '주문_감사', '감사_파랑', '파랑_초록색', '초록색_주황색']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",0.0,2,"['뾰루지', '가려움']",0,[],-2,이탈위험,False
youtube,,헤드앤숄더 리뷰,선생님 근데 두피 케어와 비듬에 특화됐다는 건 그만큼 세정력이 좋다는 건데 이 샴푸 쓰고나서 린스는 아예 안 해줘도 되는 건가요 세정력이 너무 좋으면 머릿결이 빗자루처럼 뻣뻣해 지는 게 아닐까 싶은데,"['선생', '케어', '비듬', '특화', '세정', '린스', '세정', '머릿결', '빗자루']","['선생_케어', '케어_비듬', '비듬_특화', '특화_세정', '세정_린스', '린스_세정', '세정_머릿결', '머릿결_빗자루']","['선생', '케어', '비듬', '특화', '세정', '린스', '세정', '머릿결', '빗자루', '선생_케어', '케어_비듬', '비듬_특화', '특화_세정', '세정_린스', '린스_세정', '세정_머릿결', '머릿결_빗자루']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",0.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,혹시 이제품이 헤드앤숄더 스트렝스 이것보다 좋다고 보시나요 프로페셔널 둘중 하나 구매예정인데요 왠지 프로페셔널이 더좋아 보여서요,"['스트렝스', '프로페셔널', '예정', '프로페셔널']","['스트렝스_프로페셔널', '프로페셔널_예정', '예정_프로페셔널']","['스트렝스', '프로페셔널', '예정', '프로페셔널', '스트렝스_프로페셔널', '프로페셔널_예정', '예정_프로페셔널']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",0.0,0,[],0,[],0,중립,False
youtube,,헤드앤숄더 리뷰,딸이 알려줬는데 소듐 라우레스 설페이트는 동물 실험해도 이것은 동물들은 엄청 피부가 까졌어요 순하고 세정 잘 되는 라우릴 글루코사이드 코코글루코사이드 쓰세요 농약을 쓰고 잔류 농약 검사를 인증한지 모르는 코코넛유래에 강한 황산화 에톡실화 과정을 겪어서 강한 화학물질입니다,"['소듐', '라우레스', '설페이트', '동물', '실험', '동물', '피부', '세정', '라우릴', '글루코사이드', '코코글루코사이드', '농약', '잔류', '농약', '검사', '인증', '코코넛', '유래', '황산', '에톡실', '과정', '화학', '물질']","['소듐_라우레스', '라우레스_설페이트', '설페이트_동물', '동물_실험', '실험_동물', '동물_피부', '피부_세정', '세정_라우릴', '라우릴_글루코사이드', '글루코사이드_코코글루코사이드', '코코글루코사이드_농약', '농약_잔류', '잔류_농약', '농약_검사', '검사_인증', '인증_코코넛', '코코넛_유래', '유래_황산', '황산_에톡실', '에톡실_과정', '과정_화학', '화학_물질']","['소듐', '라우레스', '설페이트', '동물', '실험', '동물', '피부', '세정', '라우릴', '글루코사이드', '코코글루코사이드', '농약', '잔류', '농약', '검사', '인증', '코코넛', '유래', '황산', '에톡실', '과정', '화학', '물질', '소듐_라우레스', '라우레스_설페이트', '설페이트_동물', '동물_실험', '실험_동물', '동물_피부', '피부_세정', '세정_라우릴', '라우릴_글루코사이드', '글루코사이드_코코글루코사이드', '코코글루코사이드_농약', '농약_잔류', '잔류_농약', '농약_검사', '검사_인증', '인증_코코넛', '코코넛_유래', '유래_황산', '황산_에톡실', '에톡실_과정', '과정_화학', '화학_물질']",[],"문제성 두피를 위한 데일리 샴푸, 헤드앤숄더 프로페셔널 1개월 사용 후기 (feat. 솔직한 리뷰)",0.0,0,[],0,[],0,중립,False
